budget,genres,id,popularity,revenue,runtime,tagline,title,vote_average,vote_count,release_year,release_month,release_day,collection_id,collection_name
45000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}]",152,8.277765,139346243,132.0,The human adventure is just beginning.,Star Trek: The Motion Picture,6.2,541.0,1979,12,6,151,Star Trek: The Original Series Collection
7202188,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",15371,7.932795,8194857,110.0,,Lupin the Third: The Castle of Cagliostro,7.5,170.0,1979,12,15,145901,Lupin the Third Collection
550000,"[{'id': 27, 'name': 'Horror'}]",4488,12.146747,59754601,95.0,"They were warned...They are doomed...And on Friday the 13th, nothing will save them.",Friday the 13th,6.4,622.0,1980,5,9,9735,Friday the 13th Collection
18000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1891,19.470959,538400000,124.0,The Adventure Continues...,The Empire Strikes Back,8.2,5998.0,1980,5,17,10,Star Wars Collection
27000000,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",525,10.076901,115200000,133.0,They'll never get caught. They're on a mission from God.,The Blues Brothers,7.5,1092.0,1980,6,17,112636,The Blues Brothers Collection
3500000,"[{'id': 35, 'name': 'Comedy'}]",813,13.063203,83453539,88.0,"What's slower than a speeding bullet, and able to hit tall buildings at a single bound?",Airplane!,7.1,1104.0,1980,7,2,91663,Airplane Collection
4500000,"[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",5689,11.578578,58853106,104.0,A sensuous story of natural love.,The Blue Lagoon,5.8,422.0,1980,7,5,59586,The Blue Lagoon collection
1500000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",36599,3.65867,14796236,92.0,If you're not back by midnight... you won't be coming home!,Prom Night,6.0,85.0,1980,7,18,123255,Prom Night Collection
17000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",12705,7.190986,66100000,100.0,The Bandit is back and better than ever!,Smokey and the Bandit II,5.1,87.0,1980,8,15,87220,Smokey and the Bandit Collection
5000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",8393,10.973482,200000000,109.0,The critics are raving... the natives are restless... and the laughter is non-stop!,The Gods Must Be Crazy,7.1,251.0,1980,9,10,87805,The Gods Must Be Crazy Collection
54000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",8536,10.301621,190458706,127.0,The Man of Steel meets his match!,Superman II,6.5,642.0,1980,12,4,8537,Superman Collection
15000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",17169,6.279562,70687344,115.0,"Faster, funnier and wilder. It'll knock you out.",Any Which Way You Can,6.1,95.0,1980,12,17,168182,Philo & Clyde Collection
4100000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",9538,10.574039,14225876,103.0,10 Seconds: The Pain Begins. 15 Seconds: You Can't Breathe. 20 Seconds: You Explode.,Scanners,6.5,248.0,1981,1,14,88574,Scanners Collection
2200000,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",39874,3.407098,5672031,90.0,Cross your heart...and hope to die.,My Bloody Valentine,6.4,76.0,1981,2,11,264437,My Bloody Valentine Collection
5000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",10768,7.798615,20471382,108.0,The power of evil is no longer in the hands of a child.,Omen III: The Final Conflict,5.5,132.0,1981,3,20,10919,The Omen Collection
1250000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",9725,8.710824,21722776,87.0,The body count continues...,Friday the 13th Part 2,6.0,321.0,1981,5,1,9735,Friday the 13th Collection
6000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",1103,10.124544,50244700,99.0,1997. New York City is now a maximum security prison. Breaking out is impossible. Breaking in is insane.,Escape from New York,6.9,720.0,1981,5,22,115838,Escape From ... Collection
18000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",85,19.901576,389925971,115.0,Indiana Jones - the new hero from the creators of JAWS and STAR WARS.,Raiders of the Lost Ark,7.7,3949.0,1981,6,12,84,Indiana Jones Collection
18000000,"[{'id': 35, 'name': 'Comedy'}]",11286,6.693055,72200000,95.0,You'll root for them all...but you'll never guess who wins.,The Cannonball Run,6.2,161.0,1981,6,19,101688,Cannonball Run Collection
28000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",699,9.765123,187412802,127.0,"No one comes close to James Bond, 007.",For Your Eyes Only,6.3,497.0,1981,6,23,645,James Bond Collection
350000,"[{'id': 27, 'name': 'Horror'}]",764,10.421679,29612367,85.0,The Ultimate Experience In Grueling Terror,The Evil Dead,7.3,913.0,1981,10,15,1960,Evil Dead Collection
2500000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",11281,13.501144,25533818,92.0,The nightmare isn't over!,Halloween II,6.4,370.0,1981,10,30,91361,Halloween Collection
4000000,"[{'id': 35, 'name': 'Comedy'}]",10246,12.650546,125700000,94.0,Keep an eye out for the funniest movie about growing up ever made!,Porky's,6.1,185.0,1981,11,13,109592,Porky's Collection
2000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",8810,11.189831,24600832,95.0,"When all that's left is one last chance, pray that he's still out there ... somewhere!",Mad Max 2: The Road Warrior,7.3,981.0,1981,12,24,8945,Mad Max Collection
2000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",14373,7.965003,45000000,88.0,First His Wife. Now His Daughter. It's Time To Even The Score!,Death Wish 2,6.1,74.0,1982,2,20,14377,Death Wish Collection
3500000,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}, {'id': 10749, 'name': 'Romance'}]",24266,3.382894,20659423,104.0,The story of a boy suddenly alone in the world. The men who challenge him. And the girl who helps him become a man.,The Man from Snowy River,6.9,38.0,1982,3,2,89272,The Man From Snowy River Collection
20000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",9387,10.52008,74000000,129.0,Thief. Warrior. Gladiator. King.,Conan the Barbarian,6.6,663.0,1982,4,2,43055,Conan the Barbarian Collection
17000000,"[{'id': 18, 'name': 'Drama'}]",1371,11.673366,270000000,99.0,The greatest challenge.,Rocky III,6.6,894.0,1982,5,28,1575,Rocky Collection
12000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",154,7.160236,95800000,113.0,At the end of the universe lies the beginning of vengeance.,Star Trek II: The Wrath of Khan,7.3,688.0,1982,6,3,151,Star Trek: The Original Series Collection
10700000,"[{'id': 27, 'name': 'Horror'}]",609,11.776326,122200000,114.0,They're here.,Poltergeist,7.1,811.0,1982,6,4,10453,Poltergeist Collection
600000,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",11314,8.802715,3200000,87.0,"Until now, you've never really seen the world you live in.",Koyaanisqatsi,7.7,140.0,1982,6,6,173344,Qatsi Collection
13200000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",9037,14.202364,15172313,115.0,The Music and Feeling go on Forever.,Grease 2,4.9,185.0,1982,6,11,86083,Grease Collection
15000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",1091,16.83125,19629760,109.0,Man is The Warmest Place to Hide.,The Thing,7.8,1629.0,1982,6,25,479888,The Thing Collection
17000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",97,16.574021,33000000,96.0,A world inside the computer where man has never been.  Until now.,Tron,6.6,717.0,1982,7,9,63043,TRON Collection
2200000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",9728,7.99229,36690067,95.0,There's nowhere to hide. We dare you to try.,Friday the 13th Part III,5.7,257.0,1982,8,13,9735,Friday the 13th Collection
8000000,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",16441,5.577636,14056528,118.0,"Born with the courage of an eagle, the strength of a black tiger, and the power of a god.",The Beastmaster,6.0,99.0,1982,8,20,106000,Beastmaster Collection
5000000,"[{'id': 27, 'name': 'Horror'}]",16235,12.10181,12534817,104.0,Don't forget to check under the bed...,Amityville II: The Possession,5.9,59.0,1982,9,24,397842,The Amityville Horror Collection
2500000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",10676,6.066618,14400000,98.0,...and now the earth will run with blood again!,Halloween III: Season of the Witch,5.0,232.0,1982,10,22,91361,Halloween Collection
15000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",1368,14.778884,125212904,93.0,This time he's fighting for his life.,First Blood,7.2,1523.0,1982,10,22,5039,Rambo Collection
220000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",27475,6.133484,3600000,77.0,Close your eyes for a second... and sleep forever.,The Slumber Party Massacre,5.7,61.0,1982,11,12,138971,The Slumber Party Massacre Collection
8000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",16281,10.434018,21028755,120.0,The Most Fun You'll Ever Have... BEING SCARED!,Creepshow,6.7,228.0,1982,11,12,107725,Creepshow Collection
12000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",150,15.297121,78868508,96.0,One Cop. One Con. No Mercy.,48 Hrs.,6.5,364.0,1982,12,7,93295,48 Hrs. Collection
15000000,"[{'id': 35, 'name': 'Comedy'}]",2665,7.181664,27200000,85.0,For the ride of your life... All you need for Christmas are your two front seats!,Airplane II: The Sequel,6.0,276.0,1982,12,10,91663,Airplane Collection
20500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",17692,16.603041,87987055,99.0,A deadly new attraction.,Jaws 3-D,4.2,266.0,1983,3,16,2366,The Jaws Collection
32350000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1892,14.586087,572700000,135.0,The Empire Falls...,Return of the Jedi,7.9,4763.0,1983,5,23,10,Star Wars Collection
5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",10576,6.370495,34725000,113.0,"It's 22 years later, and Norman Bates is finally coming home.",Psycho II,6.0,128.0,1983,6,3,119674,Psycho Collection
27500000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",700,10.619302,187500000,131.0,James Bond’s all time high.,Octopussy,6.2,534.0,1983,6,5,645,James Bond Collection
39000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",9531,9.614638,80200000,125.0,If the world's most powerful computer can control even Superman...no one on earth is safe.,Superman III,5.3,500.0,1983,6,17,8537,Superman Collection
6500000,"[{'id': 35, 'name': 'Comedy'}]",19698,5.269838,33800000,98.0,"If you thought the night before was funny, wait till you see the next day.",Porky's II: The Next Day,5.2,61.0,1983,6,24,109592,Porky's Collection
22000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",10805,4.860672,64892670,93.0,Tony Manero knows the old days are over – But nobody's gonna tell him he can't feel that good again,Staying Alive,4.7,93.0,1983,7,11,288280,Saturday Night Fever Collection
15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",11153,7.747432,61400000,98.0,Every summer Chevy Chase takes his family on a little trip. This year he went too far.,National Lampoon's Vacation,7.1,412.0,1983,7,28,108693,National Lampoon's Vacation Collection
11000000,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",36576,8.046375,4491986,109.0,,Curse of the Pink Panther,3.6,42.0,1983,8,12,937,The Pink Panther (Original) Collection
9000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",15120,13.721966,7000000,85.0,Smokey's Back! And The Bandit is at it again!,Smokey and the Bandit Part 3,4.4,49.0,1983,8,12,87220,Smokey and the Bandit Collection
700000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",17386,13.762328,13168027,90.0,Payback is deadly.,Revenge of the Ninja,5.8,22.0,1983,9,7,373538,Enter the Ninja Collection
36000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",36670,10.231985,160000000,134.0,Sean Connery is James Bond 007,Never Say Never Again,5.8,348.0,1983,10,7,645,James Bond Collection
6000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",27214,7.893775,6333135,105.0,WARNING: in this movie you are the victim.,Amityville 3-D,4.0,40.0,1983,11,18,397842,The Amityville Horror Collection
22000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",10650,9.737907,150000000,117.0,Dirty Harry is at it again,Sudden Impact,6.5,210.0,1983,12,7,10456,Dirty Harry Collection
800000,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",10823,11.84696,14568989,93.0,In their world adults are not allowed... to live.,Children of the Corn,5.6,243.0,1984,3,9,115225,Children of the Corn Collection
4500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",9336,8.354488,81198894,96.0,What an Institution!,Police Academy,6.5,614.0,1984,3,22,9338,Police Academy Collection
10000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9326,6.827193,86572238,106.0,"She's a girl from the big city. He's a reckless soldier of fortune. For a fabulous treasure, they share an adventure no one could imagine... or survive.",Romancing the Stone,6.6,477.0,1984,3,30,89264,Romancing the Stone Collection
27000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",34584,14.225919,20158808,102.0,A boy who needs a friend finds a world that needs a hero in a land beyond imagination!,The NeverEnding Story,7.0,1031.0,1984,4,5,91430,The Neverending Story Collection
2200000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",9730,10.175913,32981717,91.0,"Jason's Back, and this is the one you've been screaming for.",Friday the 13th: The Final Chapter,5.9,241.0,1984,4,13,9735,Friday the 13th Collection
500000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",15239,8.061088,800000,82.0,He was 98lbs. of solid nerd until he became...,The Toxic Avenger,6.3,116.0,1984,5,1,32135,The Toxic Avenger Collection
28000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",87,15.802306,333000000,118.0,If adventure has a name... it must be Indiana Jones.,Indiana Jones and the Temple of Doom,7.1,2841.0,1984,5,23,84,Indiana Jones Collection
18000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",157,6.197298,87000000,105.0,A dying planet. A fight for life.,Star Trek III: The Search for Spock,6.4,443.0,1984,5,31,151,Star Trek: The Original Series Collection
11000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",927,11.333125,153083102,106.0,"Don't get him wet, keep him out of bright light, and never feed him after midnight.",Gremlins,6.9,1629.0,1984,6,7,89151,The Gremlins Collection
30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",620,22.089729,296578797,107.0,They ain't afraid of no ghost.,Ghostbusters,7.3,2431.0,1984,6,7,2980,Ghostbusters Collection
8000000,"[{'id': 18, 'name': 'Drama'}]",1885,7.64499,130442786,126.0,Only the 'Old One' could teach him the secrets of the masters.,The Karate Kid,6.9,913.0,1984,6,22,8580,The Karate Kid Collection
20000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",11950,5.305197,56300000,108.0,The popcorn's in the lobby. The nuts are on the screen.,Cannonball Run II,5.4,86.0,1984,6,29,101688,Cannonball Run Collection
18000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",9610,10.151366,28600000,103.0,The most powerful legend of all is back in a new adventure.,Conan the Destroyer,5.8,391.0,1984,6,29,43055,Conan the Barbarian Collection
8000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",11899,5.89335,25500000,94.0,,The Muppets Take Manhattan,6.5,102.0,1984,7,13,256377,The Muppet Collection
1250000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",23730,4.412794,3412497,88.0,They're not staying down there anymore!,C.H.U.D.,5.3,62.0,1984,8,31,257571,C.H.U.D. Collection
2000000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",28148,2.313986,7610785,92.0,"He's the ultimate killer, she's the perfect weapon.",Ninja III: The Domination,5.9,18.0,1984,9,14,373538,Enter the Ninja Collection
6400000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",218,19.293562,78371200,108.0,Your future is in his hands.,The Terminator,7.4,4208.0,1984,10,26,528,The Terminator Collection
1065000,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",27414,3.81324,2491460,79.0,"You've made it through Halloween, now try and survive Christmas.","Silent Night, Deadly Night",5.6,65.0,1984,11,9,256296,"Silent Night, Deadly Night Collection"
1800000,"[{'id': 27, 'name': 'Horror'}]",377,13.694713,57004513,91.0,"If Nancy Doesn't Wake Up Screaming, She Won't Wake Up At All!",A Nightmare on Elm Street,7.2,1212.0,1984,11,14,8581,A Nightmare on Elm Street Collection
2550000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",15379,6.241185,22812411,101.0,The war's not over until the last man comes home.,Missing in Action,5.2,107.0,1984,11,16,46512,Missing in Action Collection
