budget,id,popularity,revenue,runtime,title,vote_average,vote_count,release_year,release_month,release_day,collection_id,collection_name,War,Thriller,Music,Fantasy,TV Movie,Crime,Action,Documentary,Western,History,Family,Mystery,Romance,Animation,Drama,Comedy,Foreign,Adventure,Science Fiction,Horror
250000000,49051,23.253089,1021103568,169.0,The Hobbit: An Unexpected Journey,7.0,8427.0,2012,11,26,121938,The Hobbit Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
250000000,57158,20.644776,958400000,161.0,The Hobbit: The Desolation of Smaug,7.6,4633.0,2013,12,11,121938,The Hobbit Collection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4000000,33065,1.760091,1732414,72.0,Alesha Popovich and Tugarin the Dragon,6.1,20.0,2004,12,23,122123,Three Heroes Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4500000,33534,1.833185,3620000,65.0,Nikitich and The Dragon,6.4,14.0,2006,3,16,122123,Three Heroes Collection,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
1950000,35428,3.022666,12005838,93.0,What Men Talk About,7.6,46.0,2010,3,4,122776,Kvartet I Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7200000,29064,1.789046,12600000,100.0,The Omega Code,4.4,17.0,1999,10,15,122947,Omega Code Series,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1500000,36599,3.65867,14796236,92.0,Prom Night,6.0,85.0,1980,7,18,123255,Prom Night Collection,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
104880,11868,8.355326,3500000,82.0,Horror of Dracula,7.2,124.0,1958,5,8,123724,Dracula (Hammer Series),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2500000,76,11.304979,5987386,105.0,Before Sunrise,7.7,984.0,1995,1,27,123800,Before... Collection,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2700000,80,7.048957,15992615,80.0,Before Sunset,7.6,734.0,2004,2,10,123800,Before... Collection,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1500000,11908,8.956081,155873,83.0,Hatchet,5.7,161.0,2006,4,27,124901,Hatchet Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
54000000,11674,11.470748,320689294,103.0,101 Dalmatians,5.6,722.0,1996,11,17,124916,101 Dalmatians (Live-Action) Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10000000,10163,6.685948,32100816,108.0,The Lawnmower Man,5.4,198.0,1992,3,5,124935,The Lawnmower Man Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
80000000,310,15.947524,484600000,101.0,Bruce Almighty,6.4,3121.0,2003,5,23,124949,Almighty Collection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
777000,838,9.188584,140000000,110.0,American Graffiti,6.9,330.0,1973,8,1,124950,American Graffiti Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6000000,10019,8.525782,42700000,89.0,Mannequin,5.5,130.0,1987,2,13,124951,Mannequin Collection,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
65000000,1271,18.108408,456082343,117.0,300,7.0,5092.0,2006,12,9,125570,300 Collection,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
215000000,1930,31.102267,757930663,136.0,The Amazing Spider-Man,6.5,6734.0,2012,6,27,125574,The Amazing Spider-Man Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
80000000,27578,14.75562,274470394,103.0,The Expendables,6.0,2977.0,2010,8,3,126125,The Expendables Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
100000000,76163,14.881566,314975955,103.0,The Expendables 2,6.1,2940.0,2012,8,8,126125,The Expendables Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15000000,2082,11.607678,80460948,109.0,Halloween,5.9,510.0,2007,8,31,126209,Halloween (Rob Zombie Series) Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1700000,9694,6.703174,16200000,112.0,One Missed Call,5.8,100.0,2003,11,3,126580,One Missed Call Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65000000,12096,10.520501,158851357,93.0,The Pink Panther,5.6,570.0,2006,1,18,130440,The Pink Panther (Steve Martin) Collection,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
140000000,1726,22.073099,585174222,126.0,Iron Man,7.4,8951.0,2008,4,30,131292,Iron Man Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
200000000,10138,19.083344,623933331,124.0,Iron Man 2,6.6,6969.0,2010,4,28,131292,Iron Man Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
140000000,1771,19.323582,370569774,124.0,Captain America: The First Avenger,6.6,7174.0,2011,7,22,131295,Captain America Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
170000000,100402,18.717704,714766572,136.0,Captain America: The Winter Soldier,7.6,5881.0,2014,3,20,131295,Captain America Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
150000000,10195,29.158489,449326618,115.0,Thor,6.6,6678.0,2011,4,21,131296,Thor Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
75000000,70160,20.031667,694394724,142.0,The Hunger Games,6.9,9634.0,2012,3,12,131635,The Hunger Games Collection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
130000000,101299,25.309139,865011746,146.0,The Hunger Games: Catching Fire,7.4,6656.0,2013,11,15,131635,The Hunger Games Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
125000000,131631,147.098006,755356711,123.0,The Hunger Games: Mockingjay - Part 1,6.6,5767.0,2014,11,18,131635,The Hunger Games Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
44000000,5503,10.08937,183875799,130.0,The Fugitive,7.2,1240.0,1993,8,6,134011,The Fugitive / U.S. Marshals Collection,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
110000000,41513,10.219758,563749323,103.0,The Smurfs,5.5,1201.0,2011,7,29,134897,The Smurfs (Theatrical) Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
105000000,77931,10.640864,347434178,105.0,The Smurfs 2,5.5,711.0,2013,7,30,134897,The Smurfs (Theatrical) Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
40000000,187,15.010525,158700000,124.0,Sin City,7.2,2755.0,2005,4,1,135179,Sin City Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
130000000,70981,16.624854,403354469,124.0,Prometheus,6.3,5152.0,2012,5,30,135416,Prometheus Collection,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
175000000,14869,11.787058,302500000,118.0,G.I. Joe: The Rise of Cobra,5.6,1988.0,2009,8,4,135468,G.I. Joe (Live-Action) Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
25000000,8681,16.367481,226830568,93.0,Taken,7.2,4444.0,2008,2,18,135483,Taken Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45000000,82675,16.376482,376100000,91.0,Taken 2,6.1,2783.0,2012,9,27,135483,Taken Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
672000,244,8.73274,10000000,100.0,King Kong,7.7,346.0,1933,4,7,135495,King Kong (1933 series),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
23000000,10730,5.810716,90614445,134.0,King Kong,5.9,179.0,1976,9,8,135498,King Kong (1976 series),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
115000000,585,26.419962,579700000,92.0,"Monsters, Inc.",7.5,6150.0,2001,11,1,137696,"Monsters, Inc. Collection",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
94000000,12,25.497794,940335536,100.0,Finding Nemo,7.6,6292.0,2003,5,30,137697,Finding Nemo Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
220000,27475,6.133484,3600000,77.0,The Slumber Party Massacre,5.7,61.0,1982,11,12,138971,The Slumber Party Massacre Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3800000,58051,1.974336,16000000,135.0,Housefull,5.2,31.0,2010,4,30,142015,Housefull Collection,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
27000000,9437,12.235391,60527873,115.0,Kiss the Girls,6.2,353.0,1997,10,3,142680,Alex Cross Collection,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60000000,2043,13.214068,105200000,104.0,Along Came a Spider,6.1,408.0,2001,4,6,142680,Alex Cross Collection,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1700000,23985,0.695043,7982,79.0,Cremaster 2,5.8,9.0,1999,1,1,142717,The Cremaster Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15000000,17202,2.016044,55862886,113.0,Why Did I Get Married?,6.1,33.0,2007,10,12,143588,Why Did I Get Married Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7202188,15371,7.932795,8194857,110.0,Lupin the Third: The Castle of Cagliostro,7.5,170.0,1979,12,15,145901,Lupin the Third Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
15000000,10974,7.278549,16000000,88.0,Armour of God,6.8,111.0,1986,8,16,146136,Armour of God Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
15000000,10975,12.276235,24100000,106.0,Armour of God II: Operation Condor,7.0,109.0,1991,2,7,146136,Armour of God Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27000000,1406,7.334686,179033791,112.0,City Slickers,6.2,232.0,1991,6,7,150156,City Slickers Collection,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
4000000,48415,6.700081,65584679,102.0,Welcome to the South,6.6,395.0,2010,10,1,150967,Benvenuti al... Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1800000,1051,6.694959,41200000,104.0,The French Connection,7.4,435.0,1971,10,9,155474,French Connection Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3800000,10557,5.138367,28200000,97.0,East Is East,6.5,60.0,1999,5,14,159616,East is East Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14500000,10859,8.376319,65673233,116.0,Stakeout,6.3,116.0,1987,8,5,162028,Stakeout Collection,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
58000000,39514,12.595165,199000000,111.0,RED,6.6,2858.0,2010,10,13,163902,RED Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
20000000,56780,3.4949,4600000,97.0,Atlas Shrugged Part I,5.0,61.0,2011,4,14,166381,Atlas Shrugged Collection,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
10000000,134371,2.833747,3300000,112.0,Atlas Shrugged Part II,5.4,41.0,2012,10,12,166381,Atlas Shrugged Collection,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1200000,2362,6.529052,10000000,88.0,Westworld,6.7,345.0,1973,10,22,166698,Westworld Collection,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1
60000000,6477,11.805233,361366633,92.0,Alvin and the Chipmunks,5.5,1212.0,2007,12,13,167613,Alvin and the Chipmunks Collection,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
75000000,23398,9.909961,443140005,88.0,Alvin and the Chipmunks: The Squeakquel,5.3,688.0,2009,12,21,167613,Alvin and the Chipmunks Collection,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
75000000,55301,8.066393,342695435,87.0,Alvin and the Chipmunks: Chipwrecked,5.4,499.0,2011,12,14,167613,Alvin and the Chipmunks Collection,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
5000000,15417,6.759519,85196485,110.0,Every Which Way But Loose,6.2,126.0,1978,12,19,168182,Philo & Clyde Collection,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
10000000,18781,10.80374,77578320,102.0,The Haunting in Connecticut,6.0,317.0,2009,3,27,169740,The Haunting in Connecticut Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
600000,11314,8.802715,3200000,87.0,Koyaanisqatsi,7.7,140.0,1982,6,6,173344,Qatsi Collection,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2500000,24348,2.726061,589000,99.0,Powaqqatsi,7.4,37.0,1988,4,29,173344,Qatsi Collection,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
93000000,61791,41.613762,481800873,105.0,Rise of the Planet of the Apes,7.0,4452.0,2011,8,3,173710,Planet of the Apes (Reboot) Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
170000000,119450,75.385211,710644566,130.0,Dawn of the Planet of the Apes,7.3,4511.0,2014,6,26,173710,Planet of the Apes (Reboot) Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
12000000,10611,6.498789,77063924,102.0,Barbershop,6.2,139.0,2002,4,1,176097,Barbershop Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
18000000,21301,8.353739,65070412,106.0,Barbershop 2:  Back in Business,5.7,77.0,2004,1,20,176097,Barbershop Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
100000000,22794,11.665693,242988466,90.0,Cloudy with a Chance of Meatballs,6.5,1799.0,2009,9,17,177467,Cloudy with a Chance of Meatballs Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1800000,38358,6.397109,69400000,87.0,The Last Exorcism,5.6,330.0,2010,8,27,177675,The Last Exorcism Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4500000,141,18.303148,7500000,113.0,Donnie Darko,7.7,3574.0,2001,1,18,178106,Darko Collection,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
28000000,23483,17.26045,96188903,117.0,Kick-Ass,7.1,4747.0,2010,3,22,179892,Kick-Ass Collection,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95000000,32657,9.785895,226497209,118.0,Percy Jackson & the Olympians: The Lightning Thief,6.0,2079.0,2010,2,1,179919,Percy Jackson Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
80000000,38365,23.981251,271430189,102.0,Grown Ups,6.0,1746.0,2010,6,24,180546,Grown Ups Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10000000,11077,5.722116,72000000,81.0,Problem Child,5.5,152.0,1990,7,27,180854,Problem Child Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27575,2292,10.513367,3151130,92.0,Clerks,7.4,769.0,1994,9,13,182813,Clerks Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85000000,76492,16.231945,358375603,91.0,Hotel Transylvania,6.8,2622.0,2012,9,20,185103,Hotel Transylvania Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
30000000,1669,15.91126,200500000,134.0,The Hunt for Red October,7.2,971.0,1990,3,2,192492,The Jack Ryan Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
45000000,9869,11.075674,178100000,117.0,Patriot Games,6.4,440.0,1992,6,4,192492,The Jack Ryan Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62000000,9331,7.513245,215900000,141.0,Clear and Present Danger,6.4,390.0,1994,8,3,192492,The Jack Ryan Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
68000000,4614,9.268136,193921372,124.0,The Sum of All Fears,5.9,447.0,2002,5,31,192492,The Jack Ryan Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
225000000,49521,18.538834,668045518,143.0,Man of Steel,6.5,6462.0,2013,6,12,209131,Man of Steel Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
20000000,23631,7.120403,45500000,105.0,Machete,6.3,1171.0,2010,9,1,210006,Machete Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7000000,15137,6.592907,20121073,97.0,Evangelion: 1.0: You Are (Not) Alone,7.4,132.0,2007,9,1,210303,Rebuild of Evangelion,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
10000000,22843,6.518028,44339362,108.0,Evangelion: 2.0 You Can (Not) Advance,7.7,129.0,2009,6,26,210303,Rebuild of Evangelion,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
8700000,2330,7.668149,44500000,86.0,Taxi,6.5,653.0,1998,4,4,211721,Taxi Collection,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10500000,2332,6.411782,64400000,82.0,Taxi 2,6.1,430.0,2000,3,24,211721,Taxi Collection,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
14500000,2334,5.892859,65497208,82.0,Taxi 3,5.5,367.0,2003,1,29,211721,Taxi Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
42000000,64688,11.250764,201585328,109.0,21 Jump Street,6.7,4151.0,2012,3,12,212562,Jump Street Collection,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60000000,628,11.970205,223664608,123.0,Interview with the Vampire,7.2,1558.0,1994,11,11,217704,The Vampire Chronicles,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
291000,3035,8.091603,12000000,71.0,Frankenstein,7.3,295.0,1931,11,21,218406,Frankenstein (Universal Series),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
12000000,9066,4.233092,46600000,84.0,The Brady Bunch Movie,5.9,87.0,1995,2,16,224478,The Brady Bunch Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1500000,49018,17.24814,100106454,103.0,Insidious,6.8,1775.0,2010,9,13,228446,Insidious Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5000000,91586,9.040324,161921515,106.0,Insidious: Chapter 2,6.5,1237.0,2013,9,12,228446,Insidious Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60000000,10708,6.504927,164433867,92.0,Daddy Day Care,5.6,526.0,2003,5,3,228887,Daddy Day Camp Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
90000000,46195,10.403228,484600000,96.0,Rio,6.5,2213.0,2011,4,3,229932,Rio Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
12000000,67660,5.264551,96070507,122.0,Think Like a Man,6.9,287.0,2012,4,16,239430,Think Like a Man Collection,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5300000,1555,5.94395,3897799,122.0,The Spanish Apartment,7.0,276.0,2002,5,17,239766,The Klapisch Trilogy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
9000000,16162,5.055141,34573780,120.0,The Best Man,6.8,38.0,1999,10,22,243598,The Best Man Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7500000,36046,0.52757,3347647,110.0,The Work and the Glory,6.1,7.0,2004,11,24,243738,The Work and the Glory Collection,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6500000,14631,0.797014,2025032,100.0,The Work and the Glory II: American Zion,8.0,6.0,2005,10,21,243738,The Work and the Glory Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3750000,25516,3.273286,10000000,171.0,Koi... Mil Gaya,6.4,37.0,2003,8,8,246091,Krrish Collection,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
5000000,32740,4.431245,16000000,154.0,Krrish,5.5,47.0,2006,6,23,246091,Krrish Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2500000,139038,6.531373,60141683,86.0,A Haunted House,5.4,523.0,2013,1,11,251937,A Haunted House Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1065000,27414,3.81324,2491460,79.0,"Silent Night, Deadly Night",5.6,65.0,1984,11,9,256296,"Silent Night, Deadly Night Collection",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250000,50719,1.225871,154323,88.0,"Silent Night, Deadly Night II",4.7,26.0,1987,4,10,256296,"Silent Night, Deadly Night Collection",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
500000,28153,2.564605,7100000,91.0,It's Alive,5.6,39.0,1974,10,15,256297,It's Alive Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3000000,158015,23.207663,89328627,86.0,The Purge,6.0,2498.0,2013,5,31,256322,The Purge Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9000000,238636,27.756026,111928365,104.0,The Purge: Anarchy,6.6,2008.0,2014,7,17,256322,The Purge Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8000000,11176,6.769866,65200000,97.0,The Muppet Movie,7.0,168.0,1979,5,31,256377,The Muppet Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
8000000,11899,5.89335,25500000,94.0,The Muppets Take Manhattan,6.5,102.0,1984,7,13,256377,The Muppet Collection,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
12000000,10437,14.630571,27300000,85.0,The Muppet Christmas Carol,7.2,217.0,1992,12,10,256377,The Muppet Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
31000000,10874,6.902423,34300000,100.0,Muppet Treasure Island,6.5,93.0,1996,2,16,256377,The Muppet Collection,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
24000000,10208,7.531668,22300000,87.0,Muppets from Space,5.8,94.0,1999,7,14,256377,The Muppet Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
45000000,64328,10.214369,165184237,103.0,The Muppets,6.5,509.0,2011,11,22,256377,The Muppet Collection,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1800000,7340,9.277692,33800000,98.0,Carrie,7.0,977.0,1976,11,3,257053,Carrie Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1250000,23730,4.412794,3412497,88.0,C.H.U.D.,5.3,62.0,1984,8,31,257571,C.H.U.D. Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1100000,94329,10.528833,9148519,101.0,The Raid,7.3,1076.0,2011,9,8,257960,The Raid Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
269062,28423,1.294231,659600,72.0,The Invisible Woman,6.0,5.0,1940,12,27,259401,The Invisible Man (Universal Series),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
35000000,11667,13.58449,99423521,102.0,Street Fighter,4.1,330.0,1994,12,22,261203,Street Fighter,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
200000000,12155,17.285093,1025467110,108.0,Alice in Wonderland,6.4,4773.0,2010,3,3,261307,Alice in Wonderland Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
90000000,3683,9.224494,65900000,132.0,Flags of Our Fathers,6.7,532.0,2006,10,18,261382,Clint Eastwood's Iwo Jima Collection,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
114000,10331,14.384198,30000000,96.0,Night of the Living Dead,7.5,591.0,1968,10,1,261590,Living Dead Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
650000,923,19.24201,55000000,127.0,Dawn of the Dead,7.4,597.0,1978,9,2,261590,Living Dead Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3500000,8408,8.801822,34000000,96.0,Day of the Dead,6.9,276.0,1985,7,19,261590,Living Dead Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
15000000,11683,9.478117,47074133,93.0,Land of the Dead,6.0,395.0,2005,6,24,261590,Living Dead Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10706075,10389,4.827322,1766761,98.0,The Eye,6.4,108.0,2002,5,9,264335,The Eye Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2200000,39874,3.407098,5672031,90.0,My Bloody Valentine,6.4,76.0,1981,2,11,264437,My Bloody Valentine Collection,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
50000000,72105,19.638605,549368315,106.0,Ted,6.3,4811.0,2012,6,29,266672,Ted Collection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1000000,9885,7.483385,30894796,99.0,Wolf Creek,6.1,288.0,2005,1,1,268098,Wolf Creek Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500000,9056,6.489294,18700000,101.0,Police Story,7.3,128.0,1985,12,14,269098,Police Story Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
750000,10753,6.447628,11500000,101.0,Police Story 2,6.9,93.0,1988,8,13,269098,Police Story Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,11134,6.751864,20500000,95.0,Police Story 3: Supercop,6.7,109.0,1992,7,4,269098,Police Story Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,38955,1.262539,1200000,104.0,Project S,5.8,12.0,1993,10,21,269098,Police Story Collection,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1500000,9404,9.206356,53000000,107.0,First Strike,6.5,101.0,1996,2,10,269098,Police Story Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0
20000000,11636,14.177645,8700000,123.0,New Police Story,7.0,176.0,2004,9,23,269098,Police Story Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50000000,151960,11.604181,219788712,91.0,Planes,5.7,568.0,2013,8,9,270252,Planes Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
